frame,name,x,y,w,h,confidence,ground_truth
2192,step,227,237,58,66,0.96877265,0
2192,drawer,386,128,23,24,0.95219636,0
2192,granola bar,329,158,11,12,0.8522465,0
2192,notebook,330,159,19,20,0.85322285,0
2192,pen,378,172,10,10,0.90456516,0
2192,sport drink,336,178,17,18,0.8686638,0
2192,water bottle,318,123,18,20,0.88838977,0
2192,pill bottle,337,163,10,11,0.8382503,0
2192,spray bottle,364,147,21,24,0.92301685,0
2192,paper towel,383,113,25,29,0.96560353,0
2194,dumbbell,84,172,19,59,0.99084574,0
2194,jump rope,68,193,41,51,0.96908164,0
2194,step,227,236,58,66,0.94657624,0
2194,drawer,383,128,23,24,0.92211276,0
2194,granola bar,328,156,11,12,0.90553236,0
2194,notebook,331,161,19,20,0.8717418,0
2194,pen,378,173,10,10,0.868413,0
2194,sport drink,334,186,17,18,0.8286214,0
2194,water bottle,316,115,18,20,0.8516056,0
2194,pill bottle,336,164,10,11,0.88759935,0
2194,spray bottle,367,149,21,23,0.84212536,0
2194,paper towel,380,113,25,29,0.9545741,0
2196,dumbbell,84,173,19,59,0.99080867,0
2196,jump rope,68,194,41,51,0.9758473,0
2196,step,226,237,59,65,0.9640537,0
2196,drawer,387,122,23,24,0.8807606,0
2196,granola bar,328,160,10,12,0.83239484,0
2196,notebook,331,161,19,20,0.87966967,0
2196,pen,377,173,10,10,0.91109496,0
2196,sport drink,337,181,17,18,0.66914135,0
2196,water bottle,317,112,18,21,0.9395752,0
2196,pill bottle,334,163,10,11,0.75650907,0
2196,spray bottle,367,149,21,23,0.9095807,0
2196,paper towel,380,113,25,29,0.9198552,0
2198,dumbbell,84,172,19,59,0.99313253,0
2198,jump rope,68,194,40,51,0.9634727,0
2198,step,226,236,59,65,0.9597562,0
2198,drawer,387,125,23,24,0.9499153,0
2198,granola bar,325,162,11,12,0.68094635,0
2198,notebook,337,161,19,20,0.740899,0
2198,pen,377,173,10,10,0.8674348,0
2198,sport drink,339,185,17,18,0.64121646,0
2198,water bottle,317,111,18,20,0.8624338,0
2198,pill bottle,331,165,10,10,0.49083853,0
2198,spray bottle,365,149,21,24,0.7912238,0
2198,paper towel,380,112,25,29,0.883669,0
2200,dumbbell,84,172,19,59,0.99292713,0
2200,jump rope,68,193,41,51,0.97057647,0
2200,step,226,236,59,65,0.9534296,0
2200,drawer,387,122,23,24,0.8963212,0
2200,granola bar,323,163,11,12,0.82474077,0
2200,notebook,342,158,19,20,0.8862252,0
2200,pen,377,173,10,10,0.90061074,0
2200,sport drink,344,185,17,17,0.7486227,0
2200,water bottle,318,111,18,20,0.89407456,0
2200,pill bottle,329,164,10,10,0.84211695,0
2200,spray bottle,362,149,21,23,0.948295,0
2200,paper towel,385,112,25,29,0.864933,0
2202,dumbbell,84,172,19,59,0.9900893,0
2202,jump rope,68,194,41,51,0.9709216,0
2202,step,225,236,60,66,0.9724802,0
2202,drawer,388,118,23,24,0.9307776,0
2202,granola bar,320,163,10,11,0.9033876,0
2202,notebook,342,159,19,19,0.9653279,0
2202,pen,376,173,10,10,0.845514,0
2202,sport drink,351,182,17,17,0.71344215,0
2202,water bottle,319,111,17,20,0.9104721,0
2202,pill bottle,332,164,10,10,0.89201367,0
2202,spray bottle,365,150,21,23,0.92124104,0
2202,paper towel,385,111,25,29,0.94998664,0
2204,dumbbell,84,172,19,59,0.9920473,0
2204,jump rope,67,194,41,51,0.9619747,0
2204,step,225,236,60,66,0.9553997,0
2204,drawer,385,118,23,24,0.9326559,0
2204,granola bar,320,161,10,12,0.9094874,0
2204,notebook,340,158,19,20,0.95324725,0
2204,pen,376,173,10,10,0.92671925,0
2204,sport drink,352,189,17,17,0.81862235,0
2204,water bottle,319,114,17,19,0.84563375,0
2204,pill bottle,335,163,10,11,0.88780564,0
2204,spray bottle,365,153,21,23,0.93313515,0
2204,paper towel,385,111,25,29,0.92821956,0
2206,dumbbell,84,172,19,59,0.9882587,0
2206,jump rope,67,194,41,51,0.9602393,0
2206,step,224,234,60,66,0.9466649,0
2206,drawer,384,121,23,23,0.9291944,0
2206,granola bar,319,160,10,12,0.8303173,0
2206,notebook,337,158,19,20,0.9596588,0
2206,pen,376,172,10,10,0.89129496,0
2206,sport drink,352,186,17,17,0.7641065,0
2206,water bottle,323,112,17,20,0.8309598,0
2206,pill bottle,336,163,10,11,0.878184,0
2206,spray bottle,365,150,21,23,0.94540554,0
2206,paper towel,382,111,25,29,0.9116845,0
2208,dumbbell,84,173,19,59,0.98927665,0
2208,jump rope,67,193,41,51,0.9660581,0
2208,step,224,233,60,67,0.97538185,0
2208,drawer,382,118,23,23,0.8763004,0
2208,granola bar,317,160,10,12,0.9621497,0
2208,notebook,340,161,18,20,0.8912961,0
2208,pen,375,172,10,10,0.9440282,0
2208,sport drink,348,193,16,17,0.78045195,0
2208,water bottle,321,110,17,19,0.8641741,0
2208,pill bottle,335,167,10,11,0.70162386,0
2208,spray bottle,362,150,21,23,0.89123553,0
2208,paper towel,382,114,25,29,0.92223996,0
2210,dumbbell,84,173,18,59,0.99271166,0
2210,jump rope,67,194,40,51,0.972047,0
2210,step,225,241,60,67,0.9597296,0
2210,drawer,385,130,22,23,0.903244,0
2210,granola bar,313,158,10,12,0.7925663,0
2210,notebook,348,158,18,20,0.79061085,0
2210,pen,373,173,10,10,0.8290377,0
2210,sport drink,353,199,16,17,0.70984393,0
2210,water bottle,317,113,17,20,0.8132765,0
2210,pill bottle,337,172,10,11,0.6660548,0
2210,spray bottle,366,153,21,23,0.90367526,0
2210,paper towel,379,110,25,29,0.89315325,0
2212,dumbbell,84,173,18,59,0.9939412,0
2212,jump rope,67,194,41,51,0.973293,0
2212,step,224,241,61,67,0.9499165,0
2212,drawer,386,130,22,23,0.9333072,0
2212,granola bar,311,163,10,11,0.82573193,0
2212,notebook,348,158,19,20,0.8846318,0
2212,pen,370,173,10,10,0.8901141,0
2212,sport drink,354,201,16,17,0.6536125,0
2212,water bottle,310,115,17,20,0.79508793,0
2212,pill bottle,344,173,10,11,0.825497,0
2212,spray bottle,369,156,21,23,0.90140736,0
2212,paper towel,377,105,25,29,0.8835104,0
2214,dumbbell,85,173,18,59,0.992405,0
2214,jump rope,67,194,40,51,0.9711329,0
2214,step,232,240,60,67,0.9681055,0
2214,drawer,383,130,22,23,0.8752924,0
2214,granola bar,311,161,10,11,0.84923387,0
2214,notebook,346,155,19,20,0.9131494,0
2214,pen,369,175,10,10,0.89999825,0
2214,sport drink,356,203,16,17,0.72132486,0
2214,water bottle,306,117,17,20,0.8530896,0
2214,pill bottle,344,173,10,11,0.9211169,0
2214,spray bottle,366,155,21,23,0.79999375,0
2214,paper towel,377,108,25,30,0.86329305,0
2216,dumbbell,85,173,18,59,0.9882387,0
2216,jump rope,67,194,40,51,0.9676464,0
2216,step,233,240,60,67,0.9672426,0
2216,drawer,387,133,22,23,0.8353771,0
2216,granola bar,311,161,10,12,0.8871479,0
2216,notebook,347,152,18,20,0.8158717,0
2216,pen,368,173,10,10,0.93755525,0
2216,sport drink,359,204,16,17,0.66316116,0
2216,water bottle,304,118,17,20,0.9350228,0
2216,pill bottle,345,173,10,11,0.77377445,0
2216,spray bottle,367,161,21,23,0.8859446,0
2216,paper towel,381,118,25,30,0.7826574,0
2218,dumbbell,85,173,18,59,0.9928731,0
2218,jump rope,67,193,40,51,0.96475327,0
2218,step,233,240,60,67,0.9465127,0
2218,drawer,390,138,22,24,0.907198,0
2218,granola bar,311,162,10,12,0.7996398,0
2218,notebook,342,154,18,20,0.86375356,0
2218,pen,370,177,10,10,0.8261094,0
2218,sport drink,355,202,16,17,0.72201455,0
2218,water bottle,308,118,17,20,0.9171722,0
2218,pill bottle,345,175,10,11,0.92567044,0
2218,spray bottle,369,167,21,23,0.87284976,0
2218,paper towel,378,115,25,29,0.83233297,0
2220,dumbbell,85,173,18,59,0.98995364,0
2220,jump rope,67,193,40,51,0.9766971,0
2220,step,241,240,59,68,0.96931624,0
2220,drawer,387,142,22,23,0.8927434,0
2220,granola bar,310,162,10,12,0.7839037,0
2220,notebook,340,151,18,21,0.8872175,0
2220,pen,369,177,10,10,0.9403639,0
2220,sport drink,358,202,16,17,0.67376983,0
2220,water bottle,310,115,17,19,0.86535645,0
2220,pill bottle,345,176,10,11,0.8976838,0
2220,spray bottle,370,170,21,23,0.8351216,0
2220,paper towel,386,103,25,30,0.9054745,0
2222,dumbbell,85,173,18,58,0.9924293,0
2222,jump rope,67,193,40,51,0.9752324,0
2222,step,240,240,59,68,0.95500475,0
2222,drawer,385,150,22,23,0.90159726,0
2222,granola bar,310,162,10,12,0.7859384,0
2222,notebook,340,151,19,20,0.9520885,0
2222,pen,369,178,10,10,0.92657954,0
2222,sport drink,356,208,16,17,0.6156178,0
2222,water bottle,313,113,17,19,0.8823063,0
2222,pill bottle,345,176,10,11,0.96584153,0
2222,spray bottle,367,170,21,23,0.8898583,0
2222,paper towel,386,114,25,30,0.9177014,0
2224,dumbbell,85,173,18,58,0.98866755,0
2224,jump rope,67,193,41,51,0.9503345,0
2224,step,240,242,59,67,0.97562546,0
2224,drawer,382,147,22,23,0.90135026,0
2224,granola bar,310,160,10,12,0.942368,0
2224,notebook,338,154,19,20,0.81337845,0
2224,pen,366,178,10,10,0.9112064,0
2224,sport drink,356,205,16,17,0.7203834,0
2224,water bottle,311,111,17,19,0.9214338,0
2224,pill bottle,346,176,10,11,0.98161733,0
2224,spray bottle,370,170,21,22,0.9158407,0
2224,paper towel,383,111,25,30,0.85669184,0
2226,dumbbell,85,173,18,58,0.99058586,0
2226,jump rope,67,193,41,52,0.9611136,0
2226,step,240,242,59,68,0.9564967,0
2226,drawer,386,144,22,23,0.9187889,0
2226,granola bar,310,160,10,12,0.90183365,0
2226,notebook,333,151,19,21,0.8673454,0
2226,pen,365,179,10,10,0.82684135,0
2226,sport drink,359,203,16,17,0.8111403,0
2226,water bottle,314,113,17,19,0.9288508,0
2226,pill bottle,344,180,10,11,0.6502288,0
2226,spray bottle,365,170,20,23,0.94732636,0
2226,paper towel,391,114,25,30,0.87904173,0
2228,dumbbell,85,173,18,58,0.989,0
2228,jump rope,67,192,41,52,0.9737497,0
2228,step,240,242,59,68,0.9722668,0
2228,drawer,386,141,22,23,0.9710513,0
2228,granola bar,310,160,10,12,0.9329242,0
2228,notebook,334,150,19,21,0.78537685,0
2228,pen,364,178,10,10,0.94829756,0
2228,sport drink,361,201,16,16,0.7651671,0
2228,water bottle,315,112,17,19,0.8821885,0
2228,pill bottle,346,177,10,11,0.8856753,0
2228,spray bottle,368,170,20,23,0.91082215,0
2228,paper towel,387,110,26,30,0.9227186,0
2230,dumbbell,85,174,18,58,0.99041533,0
2230,jump rope,67,192,40,52,0.97630686,0
2230,step,240,242,59,68,0.9620908,0
2230,drawer,389,144,22,23,0.8957538,0
2230,granola bar,310,160,10,12,0.9671322,0
2230,notebook,336,158,19,21,0.8842511,0
2230,pen,363,178,10,10,0.9224926,0
2230,sport drink,362,201,15,16,0.7372437,0
2230,water bottle,316,112,17,20,0.8114061,0
2230,pill bottle,344,177,10,11,0.8332459,0
2230,spray bottle,368,171,20,22,0.92239004,0
2230,paper towel,392,105,26,30,0.90822417,0
2232,dumbbell,85,173,18,58,0.99179286,0
2232,jump rope,68,192,41,52,0.9746825,0
2232,step,240,243,59,68,0.96814525,0
2232,drawer,390,144,21,23,0.83652925,0
2232,granola bar,312,162,10,12,0.8638513,0
2232,notebook,334,155,19,21,0.9034876,0
2232,pen,365,176,10,10,0.7869603,0
2232,sport drink,362,202,15,16,0.81811774,0
2232,water bottle,315,113,17,20,0.80512697,0
2232,pill bottle,344,179,10,11,0.93189174,0
2232,spray bottle,366,171,20,22,0.9347792,0
2232,paper towel,392,101,26,31,0.93349695,0
2234,dumbbell,85,174,18,58,0.9917794,0
2234,jump rope,67,193,41,52,0.9725935,0
2234,step,239,243,59,68,0.9620812,0
2234,drawer,396,147,22,23,0.8364751,0
2234,granola bar,312,162,10,12,0.83858323,0
2234,notebook,332,152,19,21,0.8974436,0
2234,pen,364,177,10,11,0.93115443,0
2234,sport drink,362,202,15,16,0.7483699,0
2234,water bottle,316,113,17,20,0.83825046,0
2234,pill bottle,341,179,10,12,0.94579005,0
2234,spray bottle,367,174,20,22,0.9151555,0
2234,paper towel,393,102,26,31,0.93236,0
2236,dumbbell,85,174,18,58,0.9905849,0
2236,jump rope,68,193,41,52,0.9733497,0
2236,step,239,243,59,68,0.96843797,0
2236,drawer,399,144,22,23,0.94500977,0
2236,granola bar,311,161,10,12,0.94826335,0
2236,notebook,330,155,18,21,0.794437,0
2236,pen,364,177,10,11,0.93356824,0
2236,sport drink,361,196,15,16,0.75676227,0
2236,water bottle,317,113,17,20,0.88341624,0
2236,pill bottle,342,180,10,12,0.9322685,0
2236,spray bottle,367,177,20,22,0.87975776,0
2236,paper towel,393,101,26,30,0.92093015,0
2238,dumbbell,85,174,18,58,0.9850435,0
2238,jump rope,67,193,41,51,0.9668968,0
2238,step,238,243,59,68,0.96181256,0
2238,drawer,402,141,22,23,0.8655527,0
2238,granola bar,311,162,10,12,0.74689436,0
2238,notebook,330,158,19,21,0.8656944,0
2238,pen,364,177,10,11,0.90097016,0
2238,sport drink,359,190,15,16,0.8395384,0
2238,water bottle,315,113,17,20,0.9369548,0
2238,pill bottle,343,179,10,12,0.95979846,0
2238,spray bottle,367,180,20,22,0.8946565,0
2238,paper towel,389,105,27,30,0.91883975,0
2240,dumbbell,85,173,18,58,0.9857497,0
2240,jump rope,67,193,41,51,0.95895606,0
2240,step,238,242,59,68,0.9751315,0
2240,drawer,403,141,21,23,0.96633196,0
2240,granola bar,312,162,10,12,0.9032922,0
2240,notebook,328,160,19,21,0.87336844,0
2240,pen,363,178,10,11,0.9487241,0
2240,sport drink,356,188,15,16,0.85985196,0
2240,water bottle,318,113,17,20,0.89314824,0
2240,pill bottle,341,179,10,12,0.9110753,0
2240,spray bottle,367,180,21,22,0.8936987,0
2240,paper towel,386,101,26,31,0.95455515,0
2242,dumbbell,85,173,18,58,0.98864156,0
2242,jump rope,67,193,41,51,0.9618893,0
2242,step,237,242,60,68,0.95834714,0
2242,drawer,403,140,21,23,0.97072303,0
2242,granola bar,315,162,10,12,0.8813034,0
2242,notebook,328,158,19,20,0.91201526,0
2242,pen,362,178,10,11,0.8613917,0
2242,sport drink,361,190,15,16,0.7235441,0
2242,water bottle,316,114,17,20,0.92021406,0
2242,pill bottle,343,179,10,12,0.8969735,0
2242,spray bottle,367,183,21,22,0.85931295,0
2242,paper towel,394,97,27,31,0.93626976,0
2244,dumbbell,85,173,18,58,0.98763555,0
2244,jump rope,67,193,41,51,0.95117617,0
2244,step,238,240,59,68,0.9659448,0
2244,drawer,407,144,21,23,0.98326856,0
2244,granola bar,316,162,10,12,0.93993944,0
2244,notebook,329,155,19,20,0.90260726,0
2244,pen,362,180,10,11,0.9276208,0
2244,sport drink,357,190,15,15,0.84175485,0
2244,water bottle,314,113,17,20,0.9162178,0
2244,pill bottle,342,178,10,12,0.8274156,0
2244,spray bottle,370,180,21,21,0.8926756,0
2244,paper towel,403,92,27,31,0.9319758,0
2246,dumbbell,85,173,18,58,0.9879359,0
2246,jump rope,67,193,41,51,0.95568335,0
2246,step,229,239,59,68,0.9599375,0
2246,drawer,410,147,21,23,0.8300079,0
2246,granola bar,318,157,10,12,0.8871958,0
2246,notebook,332,155,19,20,0.8447747,0
2246,pen,364,178,10,11,0.7583325,0
2246,sport drink,365,196,15,15,0.8017974,0
2246,water bottle,315,113,17,20,0.8652278,0
2246,pill bottle,338,178,10,12,0.7175044,0
2246,spray bottle,367,179,21,22,0.91909724,0
2246,paper towel,403,88,27,31,0.9391999,0
2248,dumbbell,85,173,18,58,0.98842156,0
2248,jump rope,67,193,41,51,0.9607907,0
2248,step,237,239,60,68,0.9088635,0
2248,drawer,410,147,21,23,0.95474607,0
2248,granola bar,318,161,10,12,0.86561245,0
2248,notebook,332,154,19,20,0.8190766,0
2248,pen,361,180,10,11,0.89608365,0
2248,sport drink,365,196,15,15,0.80494523,0
2248,water bottle,315,111,17,21,0.9312226,0
2248,pill bottle,335,175,10,12,0.8227429,0
2248,spray bottle,368,182,21,22,0.9218279,0
2248,paper towel,395,85,27,31,0.880088,0
2250,dumbbell,85,172,18,58,0.98838913,0
2250,jump rope,67,193,41,51,0.94667625,0
2250,step,236,239,61,67,0.9549991,0
2250,drawer,407,150,21,23,0.92297393,0
2250,granola bar,314,162,10,12,0.91624963,0
2250,notebook,330,154,19,20,0.8049204,0
2250,pen,361,178,10,11,0.832724,0
2250,sport drink,362,192,15,15,0.63990486,0
2250,water bottle,318,112,17,21,0.8434841,0
2250,pill bottle,338,181,10,12,0.7949771,0
2250,spray bottle,365,182,20,22,0.9241088,0
2250,paper towel,403,85,27,31,0.90417075,0
2252,dumbbell,85,172,18,58,0.99192667,0
2252,jump rope,67,192,41,51,0.96322453,0
2252,step,236,230,60,68,0.96142036,0
2252,drawer,408,150,21,23,0.91063523,0
2252,granola bar,312,161,10,12,0.95020753,0
2252,notebook,328,154,18,20,0.80988795,0
2252,pen,361,177,10,11,0.93059987,0
2252,sport drink,364,194,15,15,0.69728065,0
2252,water bottle,319,110,17,20,0.93195695,0
2252,pill bottle,340,182,10,12,0.83476526,0
2252,spray bottle,366,182,20,22,0.91157883,0
2252,paper towel,400,80,27,31,0.8463474,0
2254,dumbbell,85,172,18,59,0.99214023,0
2254,jump rope,67,192,41,51,0.9830178,0
2254,step,236,230,60,68,0.96783584,0
2254,drawer,405,147,21,23,0.845372,0
2254,granola bar,312,160,10,12,0.8577398,0
2254,notebook,334,155,18,20,0.81792444,0
2254,pen,361,176,10,11,0.88829964,0
2254,sport drink,364,192,15,15,0.6501626,0
2254,water bottle,317,108,17,20,0.8016774,0
2254,pill bottle,344,188,10,12,0.8876775,0
2254,spray bottle,360,185,20,22,0.84695834,0
2254,paper towel,401,80,27,31,0.89553356,0
2256,dumbbell,85,173,18,59,0.9905003,0
2256,jump rope,68,193,41,51,0.9669507,0
2256,step,236,230,61,68,0.9592915,0
2256,drawer,399,147,21,24,0.93328166,0
2256,granola bar,313,160,10,12,0.9225065,0
2256,notebook,334,155,18,20,0.9268951,0
2256,pen,359,176,10,11,0.9017005,0
2256,sport drink,365,191,14,15,0.54422456,0
2256,water bottle,317,108,17,20,0.9498404,0
2256,pill bottle,343,190,10,12,0.8979017,0
2256,spray bottle,361,187,21,22,0.8072155,0
2256,paper towel,405,80,27,32,0.9238124,0
2258,dumbbell,84,172,18,59,0.9907601,0
2258,jump rope,67,193,41,51,0.9530857,0
2258,step,236,229,61,68,0.9504818,0
2258,drawer,400,147,21,24,0.92383474,0
2258,granola bar,311,160,10,12,0.82258344,0
2258,notebook,337,155,18,20,0.7934366,0
2258,pen,366,177,10,11,0.8302583,0
2258,sport drink,359,193,14,16,0.6233823,0
2258,water bottle,318,101,17,20,0.8402817,0
2258,pill bottle,345,191,10,12,0.9458467,0
2258,spray bottle,359,190,20,22,0.7234085,0
2258,paper towel,402,83,27,32,0.9273007,0
2260,dumbbell,84,172,19,59,0.9910362,0
2260,jump rope,67,193,41,51,0.966399,0
2260,step,244,229,61,68,0.9532665,0
2260,drawer,400,147,21,24,0.9662882,0
2260,granola bar,311,161,10,12,0.7344156,0
2260,notebook,338,155,18,20,0.8868595,0
2260,pen,367,176,10,12,0.9142918,0
2260,sport drink,348,190,14,16,0.8445878,0
2260,water bottle,321,98,17,19,0.8375942,0
2260,pill bottle,345,191,10,12,0.85618067,0
2260,spray bottle,362,181,20,23,0.74233365,0
2260,paper towel,406,79,27,31,0.91748834,0
2262,dumbbell,84,172,19,59,0.9905757,0
2262,jump rope,67,193,41,51,0.9558939,0
2262,step,243,229,61,68,0.92712474,0
2262,drawer,403,147,21,24,0.9472721,0
2262,granola bar,311,161,10,12,0.8385057,0
2262,notebook,338,155,18,20,0.8338971,0
2262,pen,369,177,10,11,0.857101,0
2262,sport drink,346,192,14,16,0.61898196,0
2262,water bottle,327,96,17,19,0.8709026,0
2262,pill bottle,345,193,10,12,0.8155837,0
2262,spray bottle,365,182,20,23,0.7310942,0
2262,paper towel,406,75,28,31,0.9292723,0
2264,dumbbell,84,173,19,59,0.99173015,0
2264,jump rope,67,193,41,51,0.9716584,0
2264,step,243,229,61,68,0.9459606,0
2264,drawer,404,144,21,24,0.8748416,0
2264,granola bar,310,161,10,12,0.7838354,0
2264,notebook,337,154,18,20,0.6523686,0
2264,pen,368,177,10,12,0.7076475,0
2264,sport drink,347,190,14,16,0.9291739,0
2264,water bottle,325,94,17,19,0.8697076,0
2264,pill bottle,344,191,10,12,0.93534344,0
2264,spray bottle,369,192,20,23,0.89781356,0
2264,paper towel,410,74,27,32,0.9782446,0
2266,dumbbell,84,173,19,59,0.9847665,0
2266,jump rope,67,193,41,51,0.9288054,0
2266,step,244,228,61,70,0.95422953,0
2266,drawer,409,144,21,23,0.8462048,0
2266,granola bar,312,161,10,12,0.8022475,0
2266,notebook,337,154,18,20,0.87134933,0
2266,pen,368,177,10,11,0.7171527,0
2266,sport drink,347,190,14,16,0.6188676,0
2266,water bottle,328,91,17,19,0.90598077,0
2266,pill bottle,344,190,10,12,0.701368,0
2266,spray bottle,369,189,20,23,0.76360464,0
2266,paper towel,410,69,27,32,0.9749621,0
2268,dumbbell,84,172,19,59,0.9868478,0
2268,jump rope,68,194,41,50,0.95500964,0
2268,step,244,227,61,70,0.9553496,0
2268,drawer,407,145,21,23,0.91866136,0
2268,granola bar,312,162,10,12,0.89442956,0
2268,notebook,335,154,18,20,0.8424878,0
2268,pen,368,178,10,12,0.8079929,0
2268,sport drink,346,190,14,16,0.31849056,0
2268,water bottle,327,92,17,19,0.92282444,0
2268,pill bottle,343,191,10,12,0.57659274,0
2268,spray bottle,367,192,20,23,0.89008933,0
2268,paper towel,410,69,27,32,0.9714751,0
2270,dumbbell,84,173,19,59,0.9904909,0
2270,jump rope,67,194,41,50,0.95779836,0
2270,step,243,226,61,70,0.93326247,0
2270,drawer,407,147,21,23,0.908081,0
2270,granola bar,311,161,10,12,0.6217207,0
2270,notebook,335,156,18,20,0.88374126,0
2270,pen,368,177,10,11,0.92083085,0
2270,sport drink,350,192,14,16,0.71302015,0
2270,water bottle,330,92,17,19,0.9206353,0
2270,pill bottle,339,190,10,11,0.73014885,0
2270,spray bottle,361,192,20,23,0.8143704,0
2270,paper towel,415,65,27,32,0.9432896,0
2272,dumbbell,84,172,19,60,0.97819567,0
2272,jump rope,67,193,41,51,0.94726,0
2272,step,243,225,61,71,0.91118234,0
2272,drawer,411,147,21,23,0.9240029,0
2272,granola bar,314,161,10,12,0.6300777,0
2272,notebook,333,154,18,20,0.9217803,0
2272,pen,368,177,10,11,0.5226091,0
2272,sport drink,348,197,14,16,0.476119,0
2272,water bottle,330,92,17,19,0.9186914,0
2272,pill bottle,337,190,10,12,0.74515945,0
2272,spray bottle,365,192,20,23,0.9168908,0
2272,paper towel,419,65,27,32,0.9611754,0
2274,dumbbell,84,172,19,60,0.9772839,0
2274,jump rope,67,194,41,50,0.9561884,0
2274,step,234,225,62,71,0.9460715,0
2274,drawer,405,149,21,23,0.8299981,0
2274,granola bar,313,162,10,12,0.7103798,0
2274,notebook,333,153,18,20,0.86914104,0
2274,pen,370,175,10,11,0.5649111,0
2274,sport drink,345,203,14,16,0.66756374,0
2274,water bottle,331,93,17,19,0.9178168,0
2274,pill bottle,339,188,10,11,0.68755174,0
2274,spray bottle,368,191,20,23,0.8337277,0
2274,paper towel,424,65,27,32,0.9343011,0
2276,dumbbell,84,172,19,60,0.98074627,0
2276,jump rope,67,194,41,51,0.95697474,0
2276,step,234,225,62,71,0.9332342,0
2276,drawer,408,146,21,23,0.876024,0
2276,granola bar,314,161,10,12,0.80856204,0
2276,notebook,337,155,18,20,0.8781846,0
2276,pen,374,174,10,11,0.8521004,0
2276,sport drink,347,205,14,16,0.64574164,0
2276,water bottle,332,95,16,19,0.8897483,0
2276,pill bottle,337,187,10,11,0.7830443,0
2276,spray bottle,368,192,20,23,0.89245313,0
2276,paper towel,427,66,27,31,0.95642114,0
2278,dumbbell,85,172,19,60,0.9919923,0
2278,jump rope,67,194,40,51,0.9685489,0
2278,step,241,226,62,70,0.9625817,0
2278,drawer,411,143,21,23,0.9183257,0
2278,granola bar,313,159,10,12,0.8264364,0
2278,notebook,334,155,18,20,0.9247552,0
2278,pen,376,173,10,11,0.7539774,0
2278,sport drink,350,207,14,16,0.6730799,0
2278,water bottle,326,95,16,19,0.82897764,0
2278,pill bottle,335,181,10,11,0.8892091,0
2278,spray bottle,369,194,20,23,0.8105472,0
2278,paper towel,427,70,27,31,0.9570106,0
2280,dumbbell,84,172,19,60,0.986121,0
2280,jump rope,67,193,40,51,0.9713017,0
2280,step,240,226,62,70,0.9528085,0
2280,drawer,414,141,21,23,0.9406735,0
2280,granola bar,313,157,10,12,0.853402,0
2280,notebook,333,155,18,20,0.9080696,0
2280,pen,378,177,10,11,0.8471353,0
2280,sport drink,348,204,14,16,0.72094846,0
2280,water bottle,327,95,16,18,0.8348316,0
2280,pill bottle,335,179,10,11,0.9439995,0
2280,spray bottle,375,191,20,23,0.90628386,0
2280,paper towel,432,70,27,31,0.960562,0
2282,dumbbell,84,171,19,60,0.98729974,0
2282,jump rope,67,193,40,50,0.9725823,0
2282,step,240,226,63,70,0.96168345,0
2282,drawer,420,144,21,22,0.9222408,0
2282,granola bar,313,160,10,12,0.8625651,0
2282,notebook,336,152,18,20,0.8311632,0
2282,pen,377,176,10,11,0.7703773,0
2282,sport drink,354,202,14,16,0.7872596,0
2282,water bottle,323,93,16,18,0.72003186,0
2282,pill bottle,333,179,10,11,0.8075871,0
2282,spray bottle,375,192,20,22,0.92743224,0
2282,paper towel,432,73,28,31,0.92898715,0
2284,dumbbell,84,171,18,60,0.9883067,0
2284,jump rope,67,194,40,50,0.9715791,0
2284,step,238,227,63,70,0.9540903,0
2284,drawer,420,141,21,22,0.96524906,0
2284,granola bar,311,160,10,12,0.86386013,0
2284,notebook,333,144,18,21,0.9037512,0
2284,pen,377,180,10,11,0.8366211,0
2284,sport drink,356,200,14,16,0.8852804,0
2284,water bottle,321,93,16,18,0.90679634,0
2284,pill bottle,330,177,10,12,0.79126614,0
2284,spray bottle,378,192,20,22,0.9064191,0
2284,paper towel,433,69,27,31,0.9431575,0
2286,dumbbell,84,171,18,60,0.98714346,0
2286,jump rope,67,194,40,50,0.95810854,0
2286,step,238,229,63,69,0.95439935,0
2286,drawer,423,150,21,22,0.9414041,0
2286,granola bar,315,160,10,12,0.7169091,0
2286,notebook,334,145,18,20,0.90073276,0
2286,pen,377,180,10,11,0.87797236,0
2286,sport drink,355,192,14,16,0.56438816,0
2286,water bottle,317,96,16,18,0.86280006,0
2286,pill bottle,329,175,10,12,0.7180592,0
2286,spray bottle,375,192,20,22,0.8857276,0
2286,paper towel,430,73,27,31,0.9014101,0
2288,dumbbell,84,171,19,60,0.9900856,0
2288,jump rope,67,195,40,50,0.97131854,0
2288,step,237,229,64,69,0.9728266,0
2288,drawer,429,152,21,22,0.8820667,0
2288,granola bar,318,159,10,12,0.9005935,0
2288,notebook,339,142,18,20,0.8920581,0
2288,pen,376,184,10,11,0.8472643,0
2288,sport drink,357,190,14,16,0.53574026,0
2288,water bottle,316,96,16,18,0.89489436,0
2288,pill bottle,331,177,10,12,0.8678033,0
2288,spray bottle,381,189,20,22,0.87037736,0
2288,paper towel,431,78,27,31,0.8974955,0
2290,dumbbell,84,172,19,60,0.9833573,0
2290,jump rope,67,195,41,50,0.9663064,0
2290,step,236,230,63,69,0.9292213,0
2290,drawer,433,152,21,22,0.9000872,0
2290,granola bar,317,157,10,11,0.8307779,0
2290,notebook,337,139,18,20,0.9414926,0
