frame,name,x,y,w,h,confidence,ground_truth
2158,notebook,437,157,12,12,0.7735688,0
2158,pen,430,142,15,10,0.9169506,0
2158,sport drink,499,161,19,20,0.74171454,0
2158,water bottle,357,112,17,24,0.812412,0
2158,spray bottle,391,175,20,21,0.9217907,0
2158,paper towel,473,101,19,23,0.95358324,0
2158,pill bottle,272,205,17,19,0.8734369,0
2158,dumbbell,77,180,28,37,0.96571344,0
2160,jump rope,559,47,70,72,0.5098209,0
2160,step,246,134,32,25,0.7242217,0
2160,drawer,367,169,27,28,0.9352815,0
2160,granola bar,385,161,12,13,0.88159496,0
2160,notebook,436,158,12,12,0.87486136,0
2160,pen,429,141,16,10,0.91840035,0
2160,sport drink,497,159,19,20,0.69880664,0
2160,water bottle,362,115,18,24,0.72481555,0
2160,spray bottle,388,175,20,21,0.9221467,0
2160,paper towel,471,100,18,25,0.9488658,0
2160,pill bottle,272,203,17,19,0.8804386,0
2160,dumbbell,77,180,28,37,0.97298235,0
2162,jump rope,557,42,70,72,0.56712,0
2162,step,243,141,31,26,0.732988,0
2162,drawer,367,173,27,28,0.9450616,0
2162,granola bar,383,161,12,13,0.8085803,0
2162,notebook,436,156,12,12,0.89802414,0
2162,pen,429,141,16,10,0.90395397,0
2162,sport drink,497,162,19,20,0.7683579,0
2162,water bottle,365,121,18,23,0.7251438,0
2162,spray bottle,386,173,20,21,0.8763691,0
2162,paper towel,471,104,18,24,0.8828309,0
2162,pill bottle,270,203,17,20,0.7190156,0
2162,dumbbell,77,180,28,37,0.9824656,0
2164,jump rope,555,44,70,72,0.5254109,0
2164,step,241,129,30,27,0.73620445,0
2164,drawer,368,173,28,28,0.9367142,0
2164,granola bar,385,163,12,13,0.88518286,0
2164,notebook,438,156,12,12,0.8693465,0
2164,pen,428,141,17,10,0.9111702,0
2164,sport drink,492,164,19,20,0.8054919,0
2164,water bottle,371,130,18,22,0.808598,0
2164,spray bottle,384,171,20,21,0.9485387,0
2164,paper towel,471,104,19,24,0.9625922,0
2164,pill bottle,269,200,17,20,0.7728299,0
2164,dumbbell,77,180,28,37,0.9805666,0
2166,jump rope,554,45,70,72,0.48122156,0
2166,step,241,117,30,27,0.55752116,0
2166,drawer,364,169,27,28,0.9135316,0
2166,granola bar,387,162,12,13,0.93325925,0
2166,notebook,436,158,12,12,0.6809314,0
2166,pen,427,140,17,10,0.8960409,0
2166,sport drink,490,164,19,21,0.82759035,0
2166,water bottle,371,130,18,22,0.73306525,0
2166,spray bottle,387,168,20,21,0.8591945,0
2166,paper towel,468,100,19,23,0.9050851,0
2166,pill bottle,271,203,17,20,0.8023186,0
2166,dumbbell,77,180,28,37,0.9772174,0
2168,jump rope,554,46,70,73,0.53523,0
2168,step,245,116,29,27,0.6812952,0
2168,drawer,365,169,27,28,0.93090445,0
2168,granola bar,389,162,12,13,0.9401617,0
2168,notebook,438,158,11,12,0.76341444,0
2168,pen,427,138,17,10,0.92470783,0
2168,sport drink,488,164,19,21,0.7488631,0
2168,water bottle,372,129,17,24,0.84664714,0
2168,spray bottle,390,163,20,21,0.8200301,0
2168,paper towel,468,101,20,23,0.92506367,0
2168,pill bottle,272,205,17,20,0.74818015,0
2168,dumbbell,77,180,28,37,0.98223394,0
2170,jump rope,554,49,70,73,0.5510252,0
2170,step,245,111,29,28,0.77383524,0
2170,drawer,361,169,27,28,0.9511808,0
2170,granola bar,389,162,12,13,0.8819917,0
2170,notebook,437,158,11,12,0.79081625,0
2170,pen,427,138,18,10,0.94003785,0
2170,sport drink,491,166,19,21,0.7431886,0
2170,water bottle,370,129,17,24,0.70506954,0
2170,spray bottle,393,163,20,21,0.8245867,0
2170,paper towel,469,97,20,23,0.96912944,0
2170,pill bottle,270,202,17,20,0.6547809,0
2170,dumbbell,77,180,28,37,0.9811473,0
2172,jump rope,553,42,69,74,0.6296468,0
2172,step,245,107,29,28,0.7873729,0
2172,drawer,362,169,27,28,0.9489151,0
2172,granola bar,389,161,12,13,0.88379645,0
2172,notebook,435,159,11,12,0.7940295,0
2172,pen,429,138,18,10,0.94583225,0
2172,sport drink,486,163,19,21,0.81908655,0
2172,water bottle,367,129,18,23,0.7815573,0
2172,spray bottle,399,163,20,21,0.86369026,0
2172,paper towel,470,97,20,23,0.94169885,0
2172,pill bottle,270,202,17,20,0.6523395,0
2172,dumbbell,77,180,28,37,0.97229373,0
2174,jump rope,554,45,69,74,0.34892964,0
2174,step,249,106,28,29,0.78299993,0
2174,drawer,362,173,27,28,0.945851,0
2174,granola bar,391,161,12,13,0.8413003,0
2174,notebook,437,159,11,12,0.7466412,0
2174,pen,431,139,19,10,0.9359365,0
2174,sport drink,483,166,19,21,0.73251534,0
2174,water bottle,373,139,18,22,0.8355959,0
2174,spray bottle,402,160,20,20,0.86125726,0
2174,paper towel,467,98,20,23,0.9358461,0
2174,pill bottle,269,202,17,20,0.59165096,0
2174,dumbbell,77,180,28,37,0.9731471,0
2176,jump rope,554,48,69,74,0.4082758,0
2176,step,254,105,28,29,0.70717645,0
2176,drawer,358,173,27,28,0.93283266,0
2176,granola bar,390,163,11,12,0.8580219,0
2176,notebook,439,158,11,12,0.8377634,0
2176,pen,434,139,19,10,0.91877776,0
2176,sport drink,486,165,19,21,0.7905908,0
2176,water bottle,370,139,19,22,0.77133745,0
2176,spray bottle,400,160,20,20,0.83498496,0
2176,paper towel,468,98,20,22,0.9555258,0
2176,pill bottle,274,195,16,20,0.7208085,0
2176,dumbbell,77,179,29,37,0.97467333,0
2178,jump rope,554,42,69,74,0.4735896,0
2178,step,254,101,27,30,0.7471375,0
2178,drawer,358,173,27,28,0.93512917,0
2178,granola bar,389,163,11,12,0.90079254,0
2178,notebook,438,156,11,12,0.8654909,0
2178,pen,432,139,19,10,0.9369539,0
2178,sport drink,484,168,19,21,0.6678668,0
2178,water bottle,368,139,19,22,0.8430152,0
2178,spray bottle,400,161,20,20,0.8399016,0
2178,paper towel,469,98,20,22,0.9402844,0
2178,pill bottle,270,201,16,20,0.82494634,0
2178,dumbbell,77,180,29,37,0.9771114,0
2180,jump rope,556,45,69,74,0.36755347,0
2180,step,258,105,27,30,0.70500594,0
2180,drawer,359,173,26,28,0.93071645,0
2180,granola bar,389,161,11,12,0.9485963,0
2180,notebook,438,155,11,12,0.7983098,0
2180,pen,434,138,19,10,0.9414531,0
2180,sport drink,487,168,20,21,0.74413395,0
2180,water bottle,368,147,19,22,0.89686614,0
2180,spray bottle,403,161,20,20,0.86460865,0
2180,paper towel,469,98,20,22,0.93976414,0
2180,pill bottle,271,201,16,20,0.4957467,0
2180,dumbbell,77,179,29,38,0.97412676,0
2182,jump rope,557,47,69,74,0.35430092,0
2182,step,255,104,27,30,0.74851304,0
2182,drawer,359,173,26,28,0.90013546,0
2182,granola bar,391,161,11,12,0.95444983,0
2182,notebook,437,154,11,12,0.7389851,0
2182,pen,435,138,20,10,0.91760236,0
2182,sport drink,490,165,20,21,0.8011381,0
2182,water bottle,368,144,19,22,0.8702461,0
2182,spray bottle,404,161,19,20,0.87135214,0
2182,paper towel,470,97,18,24,0.84929866,0
2182,pill bottle,269,201,16,20,0.5470134,0
2182,dumbbell,76,179,29,38,0.9751686,0
2184,jump rope,556,42,68,74,0.42134804,0
2184,step,252,100,27,30,0.78679127,0
2184,drawer,359,177,26,28,0.94513565,0
2184,granola bar,391,160,11,12,0.9489383,0
2184,notebook,437,154,11,12,0.7320776,0
2184,pen,437,138,20,10,0.94211805,0
2184,sport drink,488,167,20,21,0.7861615,0
2184,water bottle,366,147,19,21,0.77030194,0
2184,spray bottle,404,161,19,20,0.851908,0
2184,paper towel,475,96,17,25,0.9095091,0
2184,pill bottle,272,200,15,21,0.7833805,0
2184,dumbbell,77,179,29,38,0.97962266,0
2186,jump rope,558,45,68,74,0.37530938,0
2186,step,252,100,27,30,0.69062006,0
2186,drawer,359,181,26,27,0.9580766,0
2186,granola bar,391,160,11,12,0.9290207,0
2186,notebook,437,154,11,12,0.7730205,0
2186,pen,437,138,20,10,0.9293807,0
2186,sport drink,485,167,20,21,0.7825565,0
2186,water bottle,370,145,19,21,0.747052,0
2186,spray bottle,402,162,19,20,0.8777969,0
2186,paper towel,473,96,16,26,0.9717763,0
2186,pill bottle,270,201,15,21,0.68104714,0
2186,dumbbell,76,179,29,38,0.97225183,0
2188,jump rope,557,47,69,74,0.38265112,0
2188,step,252,96,27,30,0.70434076,0
2188,drawer,356,181,26,28,0.92551523,0
2188,granola bar,390,160,11,12,0.9519814,0
2188,notebook,439,154,11,11,0.62721413,0
2188,pen,437,139,20,10,0.9259128,0
2188,sport drink,483,167,20,21,0.75031286,0
2188,water bottle,365,153,19,21,0.8161152,0
2188,spray bottle,402,162,19,20,0.9342512,0
2188,paper towel,473,96,16,27,0.9605011,0
2188,pill bottle,271,203,16,20,0.70059913,0
2188,dumbbell,76,179,29,38,0.9822124,0
2190,jump rope,555,42,69,74,0.49913126,0
2190,step,256,99,27,29,0.8062925,0
2190,drawer,356,180,26,28,0.928868,0
2190,granola bar,390,161,10,12,0.94658107,0
2190,notebook,441,154,11,11,0.7482603,0
2190,pen,438,137,20,10,0.92516685,0
2190,sport drink,486,167,20,21,0.7679274,0
2190,water bottle,365,153,19,20,0.8202072,0
2190,spray bottle,403,162,19,20,0.92966086,0
2190,paper towel,477,96,15,27,0.9561877,0
2190,pill bottle,271,203,16,20,0.659276,0
2190,dumbbell,77,179,29,38,0.9834005,0
2192,jump rope,558,45,68,74,0.39554697,0
2192,step,261,87,27,29,0.8030507,0
2192,drawer,356,180,26,27,0.92064834,0
2192,granola bar,390,161,10,12,0.9220933,0
2192,notebook,444,156,11,11,0.74039364,0
2192,pen,438,139,20,10,0.9031853,0
2192,sport drink,484,167,20,21,0.7324902,0
2192,water bottle,365,153,19,20,0.8668917,0
2192,spray bottle,403,162,19,20,0.929888,0
2192,paper towel,478,98,15,28,0.9480217,0
2192,pill bottle,271,200,16,20,0.6236669,0
2192,dumbbell,77,178,29,38,0.98187125,0
2194,jump rope,557,48,68,74,0.28818077,0
2194,step,261,83,27,29,0.83664376,0
2194,drawer,356,180,26,27,0.9596472,0
2194,granola bar,391,160,10,11,0.9342322,0
2194,notebook,447,156,10,11,0.7046019,0
2194,pen,439,140,20,10,0.9107053,0
2194,sport drink,485,165,20,21,0.767585,0
2194,water bottle,366,153,18,20,0.86089915,0
2194,spray bottle,404,162,19,19,0.9017462,0
2194,paper towel,476,98,15,28,0.95049083,0
2194,pill bottle,272,203,16,19,0.679788,0
2194,dumbbell,77,178,29,38,0.9819202,0
2196,jump rope,557,50,68,75,0.4679964,0
2196,step,262,79,27,29,0.8139657,0
2196,drawer,352,181,26,27,0.9567627,0
2196,granola bar,389,160,10,11,0.87170863,0
2196,notebook,449,157,10,11,0.8447695,0
2196,pen,437,142,20,10,0.9288609,0
2196,sport drink,483,165,20,21,0.819773,0
2196,water bottle,364,154,18,20,0.841458,0
2196,spray bottle,404,163,19,19,0.9115995,0
2196,paper towel,473,95,15,29,0.91658974,0
2196,pill bottle,273,203,16,19,0.8320102,0
2196,dumbbell,77,178,29,38,0.983108,0
2198,jump rope,557,52,68,75,0.40231228,0
2198,step,262,83,27,29,0.86337507,0
2198,drawer,349,181,26,27,0.89943486,0
2198,granola bar,391,160,10,11,0.87059397,0
2198,notebook,447,156,10,11,0.85947055,0
2198,pen,439,140,21,10,0.929438,0
2198,sport drink,483,165,20,21,0.81659997,0
2198,water bottle,365,154,18,19,0.84834117,0
2198,spray bottle,407,163,19,19,0.9426272,0
2198,paper towel,471,95,15,29,0.9310176,0
2198,pill bottle,273,203,16,19,0.8641675,0
2198,dumbbell,77,178,29,38,0.9805933,0
2200,jump rope,557,53,68,76,0.44657722,0
2200,step,259,82,27,28,0.83995605,0
2200,drawer,349,181,26,27,0.90943635,0
2200,granola bar,390,159,10,11,0.8883512,0
2200,notebook,448,157,10,10,0.7653373,0
2200,pen,440,143,20,10,0.87995124,0
2200,sport drink,486,162,20,22,0.8001863,0
2200,water bottle,368,162,18,19,0.84619963,0
2200,spray bottle,407,163,18,19,0.9355967,0
2200,paper towel,471,95,15,29,0.9734308,0
2200,pill bottle,271,204,17,19,0.79179215,0
2200,dumbbell,76,178,29,38,0.9703361,0
2202,jump rope,557,54,68,77,0.3892844,0
2202,step,255,82,27,29,0.8708307,0
2202,drawer,349,181,26,27,0.908109,0
2202,granola bar,388,158,10,11,0.8934396,0
2202,notebook,448,156,10,10,0.80092573,0
2202,pen,442,141,21,10,0.8971571,0
2202,sport drink,483,162,20,22,0.78798383,0
2202,water bottle,371,162,18,19,0.88941723,0
2202,spray bottle,407,163,18,18,0.948878,0
2202,paper towel,471,94,15,29,0.88692635,0
2202,pill bottle,269,201,17,19,0.74548346,0
2202,dumbbell,76,178,29,38,0.97289634,0
2204,jump rope,557,48,68,77,0.5118116,0
2204,step,256,82,27,29,0.8255305,0
2204,drawer,346,177,25,27,0.948051,0
2204,granola bar,387,159,10,11,0.8668408,0
2204,notebook,448,156,10,10,0.8218925,0
2204,pen,443,140,21,10,0.9077358,0
2204,sport drink,481,165,20,22,0.7626223,0
2204,water bottle,369,160,18,19,0.8958171,0
2204,spray bottle,408,164,18,18,0.93218493,0
2204,paper towel,471,94,15,29,0.9075832,0
2204,pill bottle,274,210,16,19,0.79520583,0
2204,dumbbell,76,178,29,38,0.970691,0
2206,jump rope,555,42,68,77,0.56383157,0
2206,step,256,81,27,29,0.82283413,0
2206,drawer,350,178,25,27,0.9307036,0
2206,granola bar,388,160,10,11,0.89746547,0
2206,notebook,447,158,10,10,0.7731993,0
2206,pen,441,136,21,10,0.8620771,0
2206,sport drink,484,165,20,22,0.81308377,0
2206,water bottle,367,163,18,19,0.83682466,0
2206,spray bottle,411,162,18,18,0.8659427,0
2206,paper towel,469,94,16,29,0.9403193,0
2206,pill bottle,273,217,16,19,0.6832818,0
2206,dumbbell,76,178,29,38,0.9712821,0
2208,jump rope,557,53,68,77,0.50192946,0
2208,step,260,78,27,28,0.8198424,0
2208,drawer,350,178,25,27,0.9278977,0
2208,granola bar,388,160,10,11,0.950564,0
2208,notebook,447,156,10,10,0.81139505,0
2208,pen,442,132,21,10,0.9461702,0
2208,sport drink,484,168,20,22,0.81323,0
2208,water bottle,370,166,17,19,0.90958494,0
2208,spray bottle,411,162,17,19,0.9059643,0
2208,paper towel,472,94,16,29,0.94620675,0
2208,pill bottle,271,219,16,19,0.6601071,0
2208,dumbbell,76,178,29,38,0.9672436,0
2210,jump rope,557,54,68,78,0.43867594,0
2210,step,264,78,27,28,0.8863094,0
2210,drawer,347,175,26,26,0.8623843,0
2210,granola bar,388,159,10,11,0.93291724,0
2210,notebook,447,158,10,10,0.7377415,0
2210,pen,442,131,21,10,0.9653459,0
2210,sport drink,484,165,20,21,0.8122453,0
2210,water bottle,370,164,17,18,0.93787813,0
2210,spray bottle,414,163,17,19,0.94896877,0
2210,paper towel,466,94,16,29,0.90817153,0
2210,pill bottle,269,221,16,19,0.7009053,0
2210,dumbbell,76,178,29,38,0.9665285,0
2212,jump rope,557,48,68,78,0.55684566,0
2212,step,272,73,26,29,0.63324034,0
2212,drawer,348,178,25,26,0.9126726,0
2212,granola bar,387,160,10,10,0.84926695,0
2212,notebook,447,159,10,10,0.7539443,0
2212,pen,443,131,21,10,0.95310944,0
2212,sport drink,482,162,20,22,0.7263333,0
2212,water bottle,371,164,17,18,0.9384292,0
2212,spray bottle,412,163,16,19,0.95081717,0
2212,paper towel,467,93,15,30,0.9022622,0
2212,pill bottle,267,222,16,18,0.7712458,0
2212,dumbbell,76,178,29,38,0.96980053,0
2214,jump rope,557,50,68,78,0.42676902,0
2214,step,265,69,26,29,0.7601054,0
2214,drawer,344,178,26,26,0.92163736,0
2214,granola bar,386,162,10,11,0.93932843,0
2214,notebook,446,160,10,10,0.6908337,0
2214,pen,444,131,21,10,0.9449837,0
2214,sport drink,485,164,20,22,0.7632056,0
2214,water bottle,373,162,17,18,0.939598,0
2214,spray bottle,410,164,16,19,0.9466238,0
2214,paper towel,470,94,16,29,0.9558871,0
2214,pill bottle,265,221,16,18,0.6812818,0
2214,dumbbell,76,178,29,38,0.96691084,0
2216,jump rope,557,52,68,79,0.5145738,0
2216,step,258,73,26,29,0.8702389,0
2216,drawer,341,178,26,26,0.9604584,0
2216,granola bar,386,162,10,11,0.9157537,0
2216,notebook,446,162,10,10,0.7733422,0
2216,pen,445,132,20,10,0.9442814,0
2216,sport drink,482,167,20,22,0.73311824,0
2216,water bottle,374,162,17,18,0.89468455,0
2216,spray bottle,410,164,16,19,0.95594865,0
2216,paper towel,471,94,16,30,0.9607684,0
2216,pill bottle,268,221,16,18,0.6440951,0
2216,dumbbell,76,178,29,38,0.9640601,0
2218,jump rope,557,53,68,80,0.4661095,0
2218,step,258,76,26,29,0.796567,0
2218,drawer,344,179,25,26,0.93581635,0
2218,granola bar,386,162,10,11,0.92915475,0
2218,notebook,445,161,10,10,0.7892969,0
2218,pen,445,132,20,10,0.9395756,0
2218,sport drink,483,164,20,22,0.77552384,0
2218,water bottle,373,163,17,18,0.8788842,0
2218,spray bottle,411,164,16,18,0.9641689,0
2218,paper towel,470,95,18,28,0.9462955,0
2218,pill bottle,273,219,16,18,0.80329835,0
2218,dumbbell,76,177,30,38,0.96458966,0
2220,jump rope,557,46,69,80,0.6424856,0
2220,step,255,72,26,29,0.75982517,0
2220,drawer,348,176,25,26,0.9242375,0
2220,granola bar,386,160,10,10,0.8948825,0
2220,notebook,444,161,10,10,0.7511867,0
2220,pen,446,132,20,10,0.9461048,0
2220,sport drink,483,161,20,22,0.79144514,0
2220,water bottle,371,161,17,18,0.8655893,0
2220,spray bottle,411,164,16,18,0.9257607,0
2220,paper towel,468,95,19,26,0.93935317,0
2220,pill bottle,271,221,16,18,0.74585664,0
2220,dumbbell,76,177,30,38,0.95693284,0
2222,jump rope,557,49,69,80,0.5867849,0
2222,step,259,68,26,29,0.80012405,0
2222,drawer,349,179,25,26,0.89226574,0
2222,granola bar,388,162,10,10,0.89964736,0
2222,notebook,446,160,10,10,0.7800963,0
2222,pen,445,130,20,10,0.9473991,0
2222,sport drink,481,158,20,22,0.7563937,0
2222,water bottle,371,161,17,17,0.9365223,0
2222,spray bottle,412,165,16,18,0.94433755,0
2222,paper towel,465,93,20,25,0.9279916,0
2222,pill bottle,269,223,16,18,0.85911757,0
2222,dumbbell,76,178,29,38,0.97171897,0
2224,jump rope,557,50,69,80,0.5120707,0
2224,step,255,67,26,29,0.7464875,0
2224,drawer,353,179,24,26,0.92438257,0
2224,granola bar,390,162,10,10,0.9010861,0
2224,notebook,446,160,10,10,0.67873716,0
2224,pen,443,131,20,10,0.9529686,0
2224,sport drink,478,161,21,21,0.63848716,0
2224,water bottle,374,164,16,17,0.82242894,0
2224,spray bottle,410,165,16,18,0.97022086,0
2224,paper towel,462,94,20,25,0.9339172,0
2224,pill bottle,271,225,16,18,0.8523353,0
2224,dumbbell,77,178,29,38,0.97340536,0
2226,jump rope,556,51,69,81,0.609534,0
2226,step,259,71,27,29,0.7425165,0
2226,drawer,353,179,24,27,0.93711287,0
2226,granola bar,387,162,10,10,0.7700256,0
2226,notebook,446,159,10,10,0.71126634,0
2226,pen,444,131,20,10,0.94164574,0
2226,sport drink,478,164,21,21,0.6942488,0
2226,water bottle,376,164,16,17,0.8562176,0
2226,spray bottle,408,165,16,18,0.92885906,0
2226,paper towel,463,97,21,24,0.92954725,0
2226,pill bottle,271,224,16,17,0.8421523,0
2226,dumbbell,76,178,29,38,0.9631246,0
2228,jump rope,557,51,69,82,0.69792825,0
2228,step,263,71,27,28,0.78245753,0
2228,drawer,354,179,24,27,0.9496485,0
2228,granola bar,389,162,10,10,0.86917126,0
2228,notebook,445,158,10,10,0.7409725,0
2228,pen,444,131,20,10,0.96103406,0
2228,sport drink,481,164,21,21,0.7736688,0
2228,water bottle,377,164,16,17,0.8862399,0
2228,spray bottle,406,163,16,18,0.9305994,0
2228,paper towel,463,97,21,24,0.93630713,0
2228,pill bottle,272,224,16,17,0.8255638,0
2228,dumbbell,76,178,29,38,0.9686816,0
2230,jump rope,558,52,69,83,0.6435126,0
2230,step,260,81,27,29,0.8348738,0
2230,drawer,354,179,24,27,0.9578602,0
2230,granola bar,389,163,10,10,0.8283612,0
2230,notebook,448,159,10,10,0.71486574,0
2230,pen,445,131,20,10,0.938178,0
2230,sport drink,479,161,21,21,0.77658314,0
2230,water bottle,378,164,16,17,0.8607223,0
2230,spray bottle,406,164,16,17,0.89228207,0
2230,paper towel,467,97,21,24,0.91207874,0
2230,pill bottle,275,224,16,17,0.8505052,0
2230,dumbbell,76,178,29,38,0.95243233,0
2232,jump rope,560,45,69,83,0.65815604,0
2232,step,264,81,27,29,0.68475515,0
2232,drawer,351,179,24,27,0.94785684,0
2232,granola bar,390,162,10,10,0.90047306,0
2232,notebook,451,160,10,10,0.760744,0
2232,pen,448,132,20,10,0.9320548,0
2232,sport drink,482,164,21,21,0.81871635,0
2232,water bottle,376,166,16,17,0.8731941,0
2232,spray bottle,409,164,16,17,0.8608974,0
2232,paper towel,468,95,19,27,0.9012777,0
2232,pill bottle,278,231,15,17,0.80282444,0
2232,dumbbell,76,178,29,38,0.9680589,0
2234,jump rope,562,47,69,84,0.6182215,0
2234,step,261,80,26,29,0.71355426,0
2234,drawer,351,176,24,26,0.8951411,0
2234,granola bar,391,162,10,11,0.9431833,0
2234,notebook,449,159,10,10,0.86422,0
2234,pen,448,130,20,10,0.9323385,0
2234,sport drink,485,167,21,21,0.7722841,0
2234,water bottle,374,173,15,17,0.9079962,0
2234,spray bottle,411,162,16,17,0.8418257,0
2234,paper towel,468,96,20,26,0.9204736,0
2234,pill bottle,274,233,15,17,0.8555099,0
2234,dumbbell,76,179,29,38,0.97251284,0
2236,jump rope,562,48,69,84,0.46690226,0
2236,step,261,84,27,29,0.76006687,0
2236,drawer,351,175,24,26,0.905071,0
2236,granola bar,391,162,10,11,0.84632814,0
2236,notebook,448,158,10,10,0.7902089,0
2236,pen,450,128,20,10,0.89708495,0
2236,sport drink,487,167,21,21,0.86542135,0
2236,water bottle,375,173,15,17,0.942844,0
2236,spray bottle,414,161,16,16,0.8666235,0
2236,paper towel,469,96,20,26,0.9501371,0
2236,pill bottle,273,234,15,17,0.7103006,0
2236,dumbbell,76,179,29,37,0.9772131,0
2238,jump rope,564,42,69,84,0.41889948,0
2238,step,261,83,27,29,0.8607184,0
2238,drawer,356,179,24,26,0.91541874,0
2238,granola bar,390,162,10,11,0.9123087,0
2238,notebook,447,156,10,10,0.85075,0
2238,pen,451,129,20,10,0.91631997,0
2238,sport drink,485,167,21,21,0.832048,0
2238,water bottle,378,175,15,17,0.96085984,0
2238,spray bottle,416,163,16,16,0.91306484,0
2238,paper towel,466,96,21,25,0.9156857,0
2238,pill bottle,275,234,15,17,0.7565451,0
2238,dumbbell,76,179,29,38,0.9846,0
2240,jump rope,564,45,69,84,0.2889699,0
2240,step,261,83,27,28,0.8479878,0
2240,drawer,353,179,24,26,0.9138182,0
2240,granola bar,391,163,10,10,0.8066335,0
2240,notebook,446,156,10,10,0.8826219,0
2240,pen,449,129,20,10,0.9147034,0
2240,sport drink,488,167,21,21,0.81098664,0
2240,water bottle,376,173,15,17,0.8491408,0
2240,spray bottle,414,165,16,16,0.8224202,0
2240,paper towel,471,96,19,27,0.86790895,0
2240,pill bottle,274,234,15,17,0.68942577,0
2240,dumbbell,77,179,29,38,0.98611987,0
2242,jump rope,566,47,69,84,0.367287,0
2242,step,258,86,27,28,0.84119433,0
2242,drawer,360,179,24,26,0.8362456,0
2242,granola bar,394,165,10,11,0.87120706,0
2242,notebook,446,155,10,10,0.82832134,0
2242,pen,450,127,20,10,0.9570879,0
2242,sport drink,488,167,21,21,0.81921154,0
2242,water bottle,372,171,15,17,0.76976526,0
2242,spray bottle,417,163,15,16,0.8760787,0
2242,paper towel,472,95,18,29,0.9437716,0
2242,pill bottle,277,236,15,17,0.71737957,0
2242,dumbbell,76,178,29,38,0.9773284,0
2244,jump rope,567,42,69,84,0.6012035,0
2244,step,254,86,27,28,0.80656606,0
2244,drawer,363,178,24,26,0.8890439,0
2244,granola bar,391,162,10,10,0.9144769,0
2244,notebook,446,156,10,10,0.7655263,0
2244,pen,450,126,20,10,0.96054584,0
2244,sport drink,493,167,21,21,0.77827144,0
2244,water bottle,371,174,15,16,0.84295917,0
2244,spray bottle,419,162,15,16,0.79287225,0
2244,paper towel,472,95,17,30,0.95328104,0
2244,pill bottle,281,235,14,18,0.6252556,0
2244,dumbbell,76,178,29,38,0.9776654,0
2246,jump rope,568,45,68,85,0.7613746,0
2246,step,251,86,27,28,0.8869878,0
2246,drawer,360,178,24,26,0.8816212,0
2246,granola bar,390,163,10,10,0.8137342,0
2246,notebook,448,154,10,10,0.8704791,0
2246,pen,453,126,20,10,0.8945152,0
2246,sport drink,491,164,20,21,0.77794826,0
2246,water bottle,373,174,15,16,0.7462524,0
2246,spray bottle,422,163,14,18,0.82909834,0
2246,paper towel,473,94,17,31,0.9317611,0
2246,pill bottle,276,236,14,18,0.5974178,0
2246,dumbbell,76,178,29,38,0.98382896,0
2248,jump rope,570,47,67,86,0.82963836,0
2248,step,254,86,27,28,0.9019872,0
2248,drawer,354,175,24,26,0.850653,0
2248,granola bar,390,163,10,10,0.8365127,0
2248,notebook,446,153,10,10,0.82306236,0
2248,pen,451,126,20,10,0.8962582,0
2248,sport drink,488,167,21,21,0.8047961,0
2248,water bottle,372,174,15,16,0.8454645,0
2248,spray bottle,427,157,14,17,0.77767646,0
2248,paper towel,470,91,17,31,0.9193399,0
2248,pill bottle,277,233,13,19,0.8280384,0
2248,dumbbell,77,178,29,38,0.985886,0
2250,jump rope,572,49,66,86,0.7427606,0
2250,step,258,82,27,28,0.7965688,0
2250,drawer,352,172,24,26,0.8405703,0
2250,granola bar,385,162,10,11,0.850532,0
2250,notebook,444,154,10,10,0.7006034,0
2250,pen,452,128,20,10,0.8652292,0
2250,sport drink,483,164,21,21,0.6490815,0
2250,water bottle,370,172,15,16,0.7348462,0
2250,spray bottle,423,150,14,17,0.860792,0
2250,paper towel,473,92,19,28,0.9003846,0
2250,pill bottle,279,230,12,20,0.7496707,0
2250,dumbbell,76,179,29,38,0.97190475,0
2252,jump rope,573,45,67,86,0.78608227,0
2252,step,259,77,27,28,0.8433112,0
2252,drawer,352,169,24,25,0.8917927,0
2252,granola bar,384,162,10,11,0.7444654,0
2252,notebook,447,153,10,10,0.8132998,0
2252,pen,450,131,20,10,0.9315213,0
2252,sport drink,480,161,21,21,0.7462588,0
2252,water bottle,368,174,15,16,0.8810269,0
2252,spray bottle,421,150,14,16,0.80610055,0
2252,paper towel,480,88,18,29,0.91096705,0
2252,pill bottle,278,232,11,22,0.85979676,0
2252,dumbbell,76,179,29,38,0.97298276,0
2254,jump rope,574,49,66,86,0.7720958,0
2254,step,256,77,27,28,0.7314996,0
2254,drawer,346,165,23,26,0.8891503,0
2254,granola bar,383,160,10,11,0.9619097,0
2254,notebook,449,157,10,10,0.905071,0
2254,pen,449,131,20,10,0.92373127,0
2254,sport drink,483,164,21,21,0.7759713,0
2254,water bottle,367,174,14,16,0.91079354,0
2254,spray bottle,423,150,14,16,0.7697114,0
2254,paper towel,484,92,17,29,0.9357077,0
2254,pill bottle,276,239,12,20,0.88338697,0
2254,dumbbell,76,180,29,38,0.96619695,0
2256,jump rope,577,46,66,84,0.79332227,0
2256,step,259,76,27,29,0.8441528,0
2256,drawer,341,164,23,26,0.83413756,0
2256,granola bar,384,159,10,11,0.8920368,0
2256,notebook,451,158,10,10,0.8483888,0
2256,pen,449,131,20,10,0.9321284,0
2256,sport drink,486,163,20,22,0.73780626,0
2256,water bottle,366,180,13,17,0.7391884,0
